[2023-08-02 01:41:52,119][root][INFO] - Hydra current working directory: C:\Users\rageo\Documents\robust-socratic\Lent
[2023-08-02 01:42:32,931][root][INFO] - defaultdict(<class 'float'>, {'C': 9.834558823529411, 'B': 18.627450980392158, 'M': 9.987745098039216, 'MB': 10.018382352941176, 'CM': 9.681372549019608, 'CB': 9.681372549019608, 'CMB': 9.681372549019608})
[2023-08-02 02:15:09,266][root][INFO] - defaultdict(<class 'float'>, {'C': 72.48774509803921, 'B': 0.09191176470588236, 'M': 7.536764705882353, 'MB': 2.971813725490196, 'CM': 67.98406862745098, 'CB': 62.377450980392155, 'CMB': 58.884803921568626})
[2023-08-02 02:15:27,370][root][INFO] - defaultdict(<class 'float'>, {'C': 72.94730392156863, 'B': 0.0, 'M': 10.386029411764707, 'MB': 5.055147058823529, 'CM': 69.51593137254902, 'CB': 61.611519607843135, 'CMB': 58.42524509803921})
[2023-08-02 02:15:46,613][root][INFO] - defaultdict(<class 'float'>, {'C': 73.13112745098039, 'B': 1.3480392156862746, 'M': 10.17156862745098, 'MB': 9.007352941176471, 'CM': 68.68872549019608, 'CB': 62.16299019607843, 'CMB': 59.83455882352941})
[2023-08-02 02:16:06,339][root][INFO] - defaultdict(<class 'float'>, {'C': 73.22303921568627, 'B': 0.49019607843137253, 'M': 9.528186274509803, 'MB': 2.297794117647059, 'CM': 69.6078431372549, 'CB': 61.182598039215684, 'CMB': 57.62867647058823})
[2023-08-02 02:16:27,268][root][INFO] - defaultdict(<class 'float'>, {'C': 72.39583333333333, 'B': 0.2757352941176471, 'M': 10.263480392156863, 'MB': 3.1862745098039214, 'CM': 69.69975490196079, 'CB': 61.580882352941174, 'CMB': 59.00735294117647})
[2023-08-02 02:16:46,714][root][INFO] - defaultdict(<class 'float'>, {'C': 72.12009803921569, 'B': 0.0, 'M': 9.957107843137255, 'MB': 3.860294117647059, 'CM': 70.22058823529412, 'CB': 61.029411764705884, 'CMB': 59.283088235294116})
[2023-08-02 02:17:05,357][root][INFO] - defaultdict(<class 'float'>, {'C': 72.82475490196079, 'B': 0.0, 'M': 9.283088235294118, 'MB': 3.3088235294117645, 'CM': 68.75, 'CB': 61.182598039215684, 'CMB': 58.42524509803921})
[2023-08-02 02:17:24,386][root][INFO] - defaultdict(<class 'float'>, {'C': 71.84436274509804, 'B': 0.5208333333333334, 'M': 10.355392156862745, 'MB': 8.118872549019608, 'CM': 68.22916666666667, 'CB': 60.14093137254902, 'CMB': 58.057598039215684})
[2023-08-02 02:17:43,762][root][INFO] - defaultdict(<class 'float'>, {'C': 72.39583333333333, 'B': 0.9497549019607843, 'M': 9.742647058823529, 'MB': 8.333333333333334, 'CM': 68.93382352941177, 'CB': 61.060049019607845, 'CMB': 57.935049019607845})
[2023-08-02 02:18:03,156][root][INFO] - defaultdict(<class 'float'>, {'C': 72.51838235294117, 'B': 0.12254901960784313, 'M': 10.232843137254902, 'MB': 9.528186274509803, 'CM': 69.2095588235294, 'CB': 61.36642156862745, 'CMB': 57.38357843137255})
[2023-08-02 02:18:21,809][root][INFO] - defaultdict(<class 'float'>, {'C': 72.9779411764706, 'B': 0.09191176470588236, 'M': 9.803921568627452, 'MB': 8.333333333333334, 'CM': 69.69975490196079, 'CB': 61.39705882352941, 'CMB': 58.21078431372549})
[2023-08-02 02:18:40,226][root][INFO] - defaultdict(<class 'float'>, {'C': 72.67156862745098, 'B': 0.5821078431372549, 'M': 8.455882352941176, 'MB': 5.790441176470588, 'CM': 68.87254901960785, 'CB': 60.11029411764706, 'CMB': 57.99632352941177})
[2023-08-02 02:18:59,042][root][INFO] - defaultdict(<class 'float'>, {'C': 72.7328431372549, 'B': 0.0, 'M': 8.088235294117647, 'MB': 4.105392156862745, 'CM': 68.68872549019608, 'CB': 61.09068627450981, 'CMB': 57.291666666666664})
[2023-08-02 02:19:17,567][root][INFO] - defaultdict(<class 'float'>, {'C': 73.40686274509804, 'B': 0.0, 'M': 10.14093137254902, 'MB': 8.118872549019608, 'CM': 68.47426470588235, 'CB': 62.65318627450981, 'CMB': 58.333333333333336})
[2023-08-02 02:19:35,754][root][INFO] - defaultdict(<class 'float'>, {'C': 72.5796568627451, 'B': 0.0, 'M': 10.049019607843137, 'MB': 7.8125, 'CM': 68.35171568627452, 'CB': 61.458333333333336, 'CMB': 57.62867647058823})
[2023-08-02 02:19:53,884][root][INFO] - defaultdict(<class 'float'>, {'C': 72.45710784313725, 'B': 0.12254901960784313, 'M': 9.129901960784315, 'MB': 7.046568627450981, 'CM': 68.0453431372549, 'CB': 60.631127450980394, 'CMB': 57.35294117647059})
[2023-08-02 02:20:14,838][root][INFO] - defaultdict(<class 'float'>, {'C': 73.40686274509804, 'B': 0.061274509803921566, 'M': 8.97671568627451, 'MB': 6.004901960784314, 'CM': 70.03676470588235, 'CB': 61.611519607843135, 'CMB': 58.5171568627451})
[2023-08-02 02:20:33,755][root][INFO] - defaultdict(<class 'float'>, {'C': 73.13112745098039, 'B': 0.030637254901960783, 'M': 9.466911764705882, 'MB': 4.626225490196078, 'CM': 69.88357843137256, 'CB': 61.458333333333336, 'CMB': 58.854166666666664})
[2023-08-02 02:20:52,023][root][INFO] - defaultdict(<class 'float'>, {'C': 73.06985294117646, 'B': 0.0, 'M': 9.405637254901961, 'MB': 5.514705882352941, 'CM': 69.8529411764706, 'CB': 61.73406862745098, 'CMB': 57.96568627450981})
[2023-08-02 02:21:10,638][root][INFO] - defaultdict(<class 'float'>, {'C': 73.34558823529412, 'B': 0.0, 'M': 9.77328431372549, 'MB': 6.311274509803922, 'CM': 68.65808823529412, 'CB': 60.87622549019608, 'CMB': 58.6703431372549})
[2023-08-02 02:21:30,605][root][INFO] - defaultdict(<class 'float'>, {'C': 73.2843137254902, 'B': 0.0, 'M': 9.497549019607844, 'MB': 3.860294117647059, 'CM': 69.27083333333333, 'CB': 61.70343137254902, 'CMB': 58.731617647058826})
[2023-08-02 02:21:51,781][root][INFO] - defaultdict(<class 'float'>, {'C': 73.16176470588235, 'B': 0.030637254901960783, 'M': 9.528186274509803, 'MB': 5.790441176470588, 'CM': 69.8529411764706, 'CB': 61.611519607843135, 'CMB': 59.620098039215684})
[2023-08-02 02:22:12,433][root][INFO] - defaultdict(<class 'float'>, {'C': 73.77450980392157, 'B': 0.061274509803921566, 'M': 9.528186274509803, 'MB': 6.954656862745098, 'CM': 70.1593137254902, 'CB': 62.10171568627451, 'CMB': 59.620098039215684})
[2023-08-02 02:22:32,703][root][INFO] - defaultdict(<class 'float'>, {'C': 73.03921568627452, 'B': 0.0, 'M': 9.77328431372549, 'MB': 6.740196078431373, 'CM': 69.88357843137256, 'CB': 61.12132352941177, 'CMB': 58.02696078431372})
[2023-08-02 02:22:53,213][root][INFO] - defaultdict(<class 'float'>, {'C': 73.31495098039215, 'B': 0.0, 'M': 9.436274509803921, 'MB': 6.004901960784314, 'CM': 70.03676470588235, 'CB': 61.458333333333336, 'CMB': 58.79289215686274})
[2023-08-02 02:23:13,382][root][INFO] - defaultdict(<class 'float'>, {'C': 73.77450980392157, 'B': 0.0, 'M': 9.497549019607844, 'MB': 5.484068627450981, 'CM': 69.17892156862744, 'CB': 61.580882352941174, 'CMB': 58.088235294117645})
[2023-08-02 02:23:33,034][root][INFO] - defaultdict(<class 'float'>, {'C': 73.68259803921569, 'B': 0.030637254901960783, 'M': 9.375, 'MB': 5.422794117647059, 'CM': 70.09803921568627, 'CB': 61.39705882352941, 'CMB': 59.068627450980394})
[2023-08-02 02:23:51,532][root][INFO] - defaultdict(<class 'float'>, {'C': 73.62132352941177, 'B': 0.0, 'M': 9.283088235294118, 'MB': 5.392156862745098, 'CM': 70.00612745098039, 'CB': 61.825980392156865, 'CMB': 58.97671568627451})
[2023-08-02 02:24:09,987][root][INFO] - defaultdict(<class 'float'>, {'C': 73.49877450980392, 'B': 0.0, 'M': 9.160539215686274, 'MB': 4.6568627450980395, 'CM': 69.4546568627451, 'CB': 62.10171568627451, 'CMB': 58.54779411764706})
[2023-08-02 02:24:28,363][root][INFO] - defaultdict(<class 'float'>, {'C': 73.80514705882354, 'B': 0.0, 'M': 9.558823529411764, 'MB': 4.8713235294117645, 'CM': 69.73039215686275, 'CB': 62.31617647058823, 'CMB': 59.16053921568628})
[2023-08-02 02:24:46,940][root][INFO] - defaultdict(<class 'float'>, {'C': 73.49877450980392, 'B': 0.030637254901960783, 'M': 9.650735294117647, 'MB': 5.08578431372549, 'CM': 69.82230392156863, 'CB': 62.28553921568628, 'CMB': 59.34436274509804})
[2023-08-02 02:25:05,595][root][INFO] - defaultdict(<class 'float'>, {'C': 73.19240196078431, 'B': 0.0, 'M': 9.77328431372549, 'MB': 4.932598039215686, 'CM': 69.73039215686275, 'CB': 61.580882352941174, 'CMB': 58.63970588235294})
[2023-08-02 02:25:23,979][root][INFO] - defaultdict(<class 'float'>, {'C': 73.34558823529412, 'B': 0.030637254901960783, 'M': 9.77328431372549, 'MB': 5.882352941176471, 'CM': 69.63848039215686, 'CB': 61.91789215686274, 'CMB': 58.76225490196079})
[2023-08-02 02:25:42,739][root][INFO] - defaultdict(<class 'float'>, {'C': 73.65196078431373, 'B': 0.030637254901960783, 'M': 9.71200980392157, 'MB': 5.208333333333333, 'CM': 69.76102941176471, 'CB': 61.580882352941174, 'CMB': 59.34436274509804})
[2023-08-02 02:26:01,276][root][INFO] - defaultdict(<class 'float'>, {'C': 73.5906862745098, 'B': 0.030637254901960783, 'M': 9.742647058823529, 'MB': 5.545343137254902, 'CM': 69.91421568627452, 'CB': 62.408088235294116, 'CMB': 59.068627450980394})
[2023-08-02 02:26:20,710][root][INFO] - defaultdict(<class 'float'>, {'C': 73.5906862745098, 'B': 0.030637254901960783, 'M': 9.742647058823529, 'MB': 5.606617647058823, 'CM': 69.69975490196079, 'CB': 62.009803921568626, 'CMB': 59.16053921568628})
[2023-08-02 02:26:39,648][root][INFO] - defaultdict(<class 'float'>, {'C': 73.56004901960785, 'B': 0.0, 'M': 9.466911764705882, 'MB': 5.269607843137255, 'CM': 69.94485294117646, 'CB': 61.76470588235294, 'CMB': 59.16053921568628})
[2023-08-02 02:26:58,421][root][INFO] - defaultdict(<class 'float'>, {'C': 73.77450980392157, 'B': 0.0, 'M': 9.558823529411764, 'MB': 5.484068627450981, 'CM': 69.66911764705883, 'CB': 61.979166666666664, 'CMB': 58.700980392156865})
[2023-08-02 02:27:17,390][root][INFO] - defaultdict(<class 'float'>, {'C': 73.65196078431373, 'B': 0.0, 'M': 9.650735294117647, 'MB': 5.238970588235294, 'CM': 70.00612745098039, 'CB': 61.91789215686274, 'CMB': 59.00735294117647})
[2023-08-02 02:27:36,808][root][INFO] - defaultdict(<class 'float'>, {'C': 73.25367647058823, 'B': 0.0, 'M': 9.71200980392157, 'MB': 4.963235294117647, 'CM': 70.37377450980392, 'CB': 62.224264705882355, 'CMB': 59.80392156862745})
[2023-08-02 02:27:56,046][root][INFO] - defaultdict(<class 'float'>, {'C': 73.16176470588235, 'B': 0.030637254901960783, 'M': 9.803921568627452, 'MB': 4.6568627450980395, 'CM': 69.94485294117646, 'CB': 61.76470588235294, 'CMB': 58.79289215686274})
[2023-08-02 02:28:15,531][root][INFO] - defaultdict(<class 'float'>, {'C': 73.22303921568627, 'B': 0.0, 'M': 9.742647058823529, 'MB': 5.392156862745098, 'CM': 69.6078431372549, 'CB': 61.33578431372549, 'CMB': 59.31372549019608})
[2023-08-02 02:28:33,969][root][INFO] - defaultdict(<class 'float'>, {'C': 73.34558823529412, 'B': 0.0, 'M': 9.589460784313726, 'MB': 4.840686274509804, 'CM': 69.73039215686275, 'CB': 61.73406862745098, 'CMB': 59.43627450980392})
[2023-08-02 02:28:52,553][root][INFO] - defaultdict(<class 'float'>, {'C': 73.49877450980392, 'B': 0.030637254901960783, 'M': 9.742647058823529, 'MB': 5.300245098039215, 'CM': 69.66911764705883, 'CB': 61.88725490196079, 'CMB': 59.31372549019608})
[2023-08-02 02:29:11,062][root][INFO] - defaultdict(<class 'float'>, {'C': 73.40686274509804, 'B': 0.030637254901960783, 'M': 9.803921568627452, 'MB': 4.8713235294117645, 'CM': 69.54656862745098, 'CB': 62.193627450980394, 'CMB': 58.60906862745098})
[2023-08-02 02:29:29,496][root][INFO] - defaultdict(<class 'float'>, {'C': 73.31495098039215, 'B': 0.0, 'M': 9.742647058823529, 'MB': 5.147058823529412, 'CM': 69.51593137254902, 'CB': 61.55024509803921, 'CMB': 58.76225490196079})
[2023-08-02 02:29:48,715][root][INFO] - defaultdict(<class 'float'>, {'C': 73.37622549019608, 'B': 0.0, 'M': 9.742647058823529, 'MB': 4.8713235294117645, 'CM': 69.6078431372549, 'CB': 62.04044117647059, 'CMB': 59.16053921568628})
[2023-08-02 02:30:08,031][root][INFO] - defaultdict(<class 'float'>, {'C': 73.40686274509804, 'B': 0.0, 'M': 9.865196078431373, 'MB': 5.055147058823529, 'CM': 69.63848039215686, 'CB': 62.04044117647059, 'CMB': 59.16053921568628})
[2023-08-02 02:30:26,786][root][INFO] - defaultdict(<class 'float'>, {'C': 73.56004901960785, 'B': 0.0, 'M': 9.834558823529411, 'MB': 4.534313725490196, 'CM': 69.79166666666667, 'CB': 62.193627450980394, 'CMB': 59.22181372549019})
[2023-08-02 02:30:46,811][root][INFO] - defaultdict(<class 'float'>, {'C': 73.46813725490196, 'B': 0.0, 'M': 9.77328431372549, 'MB': 4.5036764705882355, 'CM': 69.66911764705883, 'CB': 61.91789215686274, 'CMB': 59.16053921568628})
